,season,yr,mnth,weekday,workingday,weathersit,casual,registered,cnt,temp,hum,windspeed
41,1,0,2,5,1,1,848.1764705882352,1597,1746,-1.6744159468627058,-0.8818417724014807,-1.0934053880367613
42,1,0,2,6,0,1,848.1764705882352,1184,1472,-1.491779000024614,-0.6107951761969045,0.24009243237532701
43,1,0,2,0,0,1,848.1764705882352,1192,1589,-0.9777890267955132,-1.2329769985985217,1.048992319935803
44,1,0,2,1,1,1,848.1764705882352,1705,1913,-0.43943944282946923,-1.8177458871325765,-0.07482665591756857
45,1,0,2,2,1,1,848.1764705882352,1675,1815,-1.2535019907806413,-2.258591850882501,1.4778150209512861
46,1,0,2,3,1,1,848.1764705882352,1897,2115,-0.9682824372372673,-1.476132388834371,0.9211232438926178
47,1,0,2,4,1,1,848.1764705882352,2216,2475,-0.3255517025954614,-0.8916216194301041,0.6161192126400267
48,1,0,2,5,1,1,848.1764705882352,2348,2927,0.14367693923460642,-0.8079695114514042,1.105838646966881
49,1,0,2,6,0,1,848.1764705882352,1103,1635,-0.525993688071395,-0.010474158904509761,-0.07482665591756857
50,1,0,2,0,0,1,848.1764705882352,1173,1812,-1.1489240389409368,-1.5883568504854046,0.519514210072864
51,1,0,2,1,0,2,848.1764705882352,912,1107,-1.0498893198856263,-0.17462403668646828,1.7094757579270172
52,1,0,2,2,1,1,848.1764705882352,1376,1450,-1.7119667022828275,-0.3698051186609406,0.13202534259135912
53,1,0,2,3,1,1,848.1764705882352,1778,1917,-1.495939157962409,-1.4792513283193058,-1.2964460667472175
54,1,0,2,4,1,2,848.1764705882352,1707,1807,-1.091879034892462,0.48781719998620443,0.9029104795419883
55,1,0,2,5,1,2,848.1764705882352,1341,1461,-0.7163386804972535,0.593810952643196,2.253650654466719
56,1,0,2,6,0,1,848.1764705882352,1545,1969,-1.1637770601196342,-0.6556075251183816,0.0038749883342642675
57,1,0,2,0,0,1,848.1764705882352,1708,2402,-0.8304286885942025,0.36312415037125917,-0.8585662072438545
58,1,0,2,1,1,2,848.1764705882352,1365,1446,-0.4816806259902322,1.7710492837499723,1.4540751396973375
59,1,0,3,2,1,1,848.1764705882352,1714,1851,-1.25033130536156,-0.6765223446070131,0.42373897823673445
60,1,0,3,3,1,1,848.1764705882352,1903,2134,-0.8767753627027761,-1.2889601698591449,1.7092929270879764
61,1,0,3,4,1,1,848.1764705882352,1562,1685,-1.623892714719342,-2.2300194972101672,0.5549412011147455
62,1,0,3,5,1,2,848.1764705882352,1730,1944,-1.2776648003536417,-0.13578427762924547,0.2397970902507223
63,1,0,3,6,0,2,848.1764705882352,1437,2077,-0.6079941730476403,1.1458489015250035,0.9222483567482556
64,1,0,3,0,0,2,848.1764705882352,491,605,-0.6497870868905329,2.286549035815164,2.207914816885061
65,1,0,3,1,1,1,848.1764705882352,1628,1872,-1.2772711980257556,-0.5596230587164908,2.180701149689332
66,1,0,3,2,1,1,848.1764705882352,1817,2133,-1.1091100701354708,-1.4950969748979401,-0.9232320686216116
67,1,0,3,3,1,2,848.1764705882352,1700,1891,-1.090889562373749,1.0472617338977541,0.47612704557734886
68,1,0,3,4,1,3,848.1764705882352,577,623,-0.5810761471794379,-0.010474158904509761,1.062971847167098
69,1,0,3,5,1,2,848.1764705882352,1730,1977,-0.9777890267955132,0.14490593606323285,0.656426380693235
70,1,0,3,6,0,1,848.1764705882352,1408,2132,-0.9086626179605388,-0.2493136748808729,0.4849169897620155
71,1,0,3,0,0,1,848.1764705882352,1435,2417,-0.6070047005289266,-0.7310786906779762,1.1857075958064376
72,1,0,3,1,1,1,848.1764705882352,1687,2046,-0.9302560790042834,-0.9492897350101749,-0.6943278581421917
73,1,0,3,2,1,2,848.1764705882352,1767,2056,-0.9730384653658897,0.18854957892483842,-0.02793757765888175
74,1,0,3,3,1,2,848.1764705882352,1871,2192,-0.7115881190676296,1.0551845571870715,0.23657645470146027
75,1,0,3,4,1,1,848.1764705882352,2320,2744,-0.43943944282946923,-0.18955909633501783,0.32745744561556756
76,1,0,3,5,1,1,848.1764705882352,2355,3239,0.2438979319725734,-0.7466662181268229,0.6289595631049879
77,1,0,3,6,0,1,848.1764705882352,1693,3117,-0.12510425042052978,-1.7938411877239038,2.5578249149882786
78,1,0,3,0,0,1,848.1764705882352,1424,2471,-0.8904421101988169,-1.1156833640374904,0.30132669954339
79,2,0,3,1,1,2,848.1764705882352,1676,2077,-0.3550609437889129,0.774616233083659,1.4413754283393312
80,2,0,3,2,1,1,848.1764705882352,2243,2703,-0.2936589806387008,-0.034214400057781924,0.5548849454719637
81,2,0,3,3,1,2,848.1764705882352,1918,2121,-0.811410042778712,1.5072013432761415,0.6745828894010826
82,2,0,3,4,1,2,848.1764705882352,1699,1865,-1.1501103126235932,1.2653437186650585,0.8085557026861008
83,2,0,3,5,1,1,848.1764705882352,1910,2210,-1.263998052857601,-0.9633213777044677,0.6248529011819117
84,2,0,3,6,0,1,848.1764705882352,1515,2496,-1.2548905323262391,-1.6862915503123581,0.3273449343300041
85,2,0,3,0,0,2,848.1764705882352,1221,1693,-1.324809612515984,-0.9711151414288911,-0.028064152855141078
86,2,0,3,1,1,1,848.1764705882352,1806,2028,-1.2630085803388873,-2.3458791366057112,0.3643752111911685
87,2,0,3,2,1,1,848.1764705882352,2108,2425,-1.0544430801513072,-2.2598896165072673,0.5724085781985154
88,2,0,3,3,1,2,848.1764705882352,1368,1536,-1.0681098276473482,0.12412734611532258,-0.18856150171180983
89,2,0,3,4,1,3,848.1764705882352,1506,1685,-1.2412237848301984,2.071965999251648,0.4409110131958996
90,2,0,4,5,1,2,848.1764705882352,1920,2227,-1.0681098276473482,0.40793649929273623,1.0184033141731628
91,2,0,4,6,0,2,848.1764705882352,1354,2252,-0.986109342671103,0.17491228490105476,0.15260084393882714
92,2,0,4,0,0,1,1651.0,1598,3249,-0.6398868950044011,-1.0708710151160132,-0.05741553447658026
93,2,0,4,1,1,1,848.1764705882352,2381,3115,0.4261194096867849,-1.4562572158407172,-0.07482665591756857
94,2,0,4,2,1,2,848.1764705882352,1628,1795,-0.4439932030951499,0.09126017692235408,-0.07482665591756857
95,2,0,4,3,1,1,848.1764705882352,2395,2808,-0.5715531575241969,-1.136598183526122,1.0796516452519211
96,2,0,4,4,1,1,848.1764705882352,2570,3141,-0.3164387153651015,-0.18955909633501783,-0.3373014212270678
97,2,0,4,5,1,2,848.1764705882352,1299,1471,-0.8722216024370955,1.4834328734081903,0.5723523225557334
98,2,0,4,6,0,2,848.1764705882352,1576,2455,-0.8357751202146535,1.7791943762899394,-0.7483754669448709
99,2,0,4,0,0,2,848.1764705882352,1707,2895,-0.3756594656149456,1.6357948597412129,-0.5559249129881013
100,2,0,4,1,1,2,848.1764705882352,2493,3348,0.5481306646324391,0.6280977770499971,1.943330464971241
101,2,0,4,2,1,2,848.1764705882352,1777,2034,0.03889671953196021,0.787350110153186,1.2458308140295584
102,2,0,4,3,1,2,848.1764705882352,1953,2162,-0.4531061903255101,1.3609481763480944,0.9046122127361396
103,2,0,4,4,1,1,848.1764705882352,2738,3267,-0.1524377454126112,-0.6376825855497903,-1.0631679800415073
104,2,0,4,5,0,1,848.1764705882352,2484,3126,-0.26632548564661906,0.30038686188119074,0.5636748896566303
105,2,0,4,6,0,3,848.1764705882352,674,795,-0.3528851975875431,1.8568667244285582,2.1730503822709983
106,2,0,4,0,0,1,1558.0,2186,3744,-0.2116584956624556,-1.0738608950360542,1.6482977464017359
107,2,0,4,1,1,1,848.1764705882352,2760,3429,0.09356370951612365,-0.6227475259012407,-0.3196512133042571
108,2,0,4,2,1,2,848.1764705882352,2795,3204,0.05711722729368204,0.261547102823968,-0.3983528575560899
109,2,0,4,3,1,1,848.1764705882352,3331,3944,0.5445663768854717,-0.1088968682763589,0.7823687009711412
110,2,0,4,4,1,1,848.1764705882352,3444,4189,-0.19799174816641474,-1.5936841425251902,1.9543565709564874
111,2,0,4,5,1,2,848.1764705882352,1506,1683,-0.8676623754724162,0.7186330618230357,0.4672808457498999
112,2,0,4,6,0,2,848.1764705882352,2574,4036,-0.19343798790073377,1.853884014484344,0.6248529011819117
113,2,0,4,0,0,2,1710.0,2481,4191,0.471678879139587,1.3011935978022402,0.08268914387166133
114,2,0,4,1,1,1,848.1764705882352,3300,4073,0.608346354099995,1.0562242036820493,-0.013536133106723646
115,2,0,4,2,1,1,848.1764705882352,3722,4400,0.7450138290604036,0.7156503518788224,1.9718239480402575
116,2,0,4,3,1,2,848.1764705882352,3325,3872,0.6812338518458803,1.4774602835439352,1.7707100250950798
117,2,0,4,4,1,2,848.1764705882352,3489,4058,0.6675671043498397,0.5124962567842408,1.8931785594312067
118,2,0,4,5,1,1,848.1764705882352,3717,4595,0.07989696202008309,-1.235185351153372,0.7561816992561817
119,2,0,4,6,0,1,1965.0,3347,5312,-0.12510425042052978,-0.9035739691344403,0.6860309127071929
120,2,0,5,0,0,2,848.1764705882352,2213,3351,-0.23899199065453733,0.9516572762147172,-1.1242897359240067
121,2,0,5,1,1,2,848.1764705882352,3554,4401,0.29401116169105557,0.7216229417430766,-0.03996222130350591
122,2,0,5,2,1,2,848.1764705882352,3848,4451,0.6630133440841585,0.4856088474313542,2.1991951922538715
123,2,0,5,3,1,2,848.1764705882352,2378,2633,-0.4439932030951499,0.7724078805288088,2.006927469136143
124,2,0,5,4,1,1,848.1764705882352,3819,4433,-0.19799174816641474,-1.3277927589405403,1.5343238141256716
125,2,0,5,5,1,1,848.1764705882352,3714,4608,-0.08865776819808788,-0.28217367409801375,0.5899884665678491
126,2,0,5,6,0,1,1612.0,3102,4714,0.13456395200424653,-0.631709995685536,-0.36348842294202727
127,2,0,5,0,0,1,848.1764705882352,2932,4333,0.18011795475805006,0.016577708703777096,-1.5703477594967838
128,2,0,5,1,1,1,848.1764705882352,3698,4362,0.20289768948445053,-0.291136143882309,-0.14479461162751667
129,2,0,5,2,1,1,848.1764705882352,4109,4803,0.20289768948445053,-1.0051438467059037,-0.9932562799743414
130,2,0,5,3,1,1,848.1764705882352,3632,4182,0.25756467946861394,0.025540178488072357,-0.9233445799071752
131,2,0,5,4,1,1,848.1764705882352,4169,4864,0.2165644369804917,0.8470975187232135,0.04741685584743012
132,2,0,5,5,1,2,848.1764705882352,3413,4105,0.09356370951612365,1.677617328742649,-0.09240654428690225
133,2,0,5,6,0,2,848.1764705882352,2507,3409,0.1391177122699272,2.101843288524576,-0.7221181456764344
134,2,0,5,0,0,2,1582.0,2971,4553,0.36689865943694083,1.7045047380955356,-0.46855989974786083
135,2,0,5,1,1,1,848.1764705882352,3185,3958,0.44889914441318596,1.1368864317407084,-0.8357404801851115
136,2,0,5,2,1,2,848.1764705882352,3445,4123,0.36234489917126017,1.4953852231125266,1.280638993000839
137,2,0,5,3,1,2,848.1764705882352,3319,3855,0.29856492195673684,1.725419557584167,0.21372259982132666
138,2,0,5,4,1,2,848.1764705882352,3840,4575,0.1937847022540906,1.4356306445666716,-1.0981449259411338
139,2,0,5,5,1,1,848.1764705882352,4008,4917,0.22567742421085157,0.6469333035486721,-0.8618712262572891
140,2,0,5,6,0,1,2258.0,3547,5805,0.5855666193735946,-0.01927217043340473,-0.9232320686216116
141,2,0,5,0,0,1,1576.0,3084,4660,0.5946796066039545,0.8620325783717631,-0.538471599815027
142,2,0,5,1,1,2,848.1764705882352,3438,4274,0.7450138290604036,1.295221007937986,0.6686901108196819
143,2,0,5,2,1,2,848.1764705882352,3833,4492,0.899901811782534,0.7992952898816946,0.2924804997159414
144,2,0,5,3,1,1,848.1764705882352,4238,4978,0.9044555720482147,0.47963625756709993,-0.4509237557357452
145,2,0,5,4,1,1,848.1764705882352,3919,4677,1.1641237744729906,0.34519921080266786,0.18770436503471258
146,2,0,5,5,1,1,848.1764705882352,3808,4679,1.0183487789812207,0.17491228490105476,0.7648450682445895
147,2,0,5,6,0,1,2001.0,2757,4758,0.877122077056133,0.7186330618230357,0.6159504457116809
148,2,0,5,0,0,1,1047.7816850406375,2433,4788,0.9409020542706563,1.3579582964280534,0.38876203233710793
149,2,0,5,1,0,1,1549.0,2549,4098,1.3007912494333993,0.398974029508441,-0.7745062130170485
150,2,0,5,2,1,1,848.1764705882352,3309,3982,1.5285721966004129,0.052427587840958925,-1.0543217802140588
151,2,0,6,3,1,2,848.1764705882352,3461,3974,1.4693514463505688,0.3422093308826269,0.2924804997159414
152,2,0,6,4,1,1,848.1764705882352,4232,4968,1.2005702566954324,-2.325616784917376,1.4906553714162474
153,2,0,6,5,1,1,848.1764705882352,4414,5312,0.6812338518458803,-1.9730905834098125,0.9398282451175889
154,2,0,6,6,0,1,1869.0,3473,5342,0.7632343368221254,-1.2411579410176268,-0.8881848031685078
155,2,0,6,0,0,2,1685.0,3221,4906,0.8361218345680107,0.16594981511675871,-0.6694909918539969
156,2,0,6,1,1,1,848.1764705882352,3875,4548,1.0001228045205004,-0.2104739158236501,-0.9057084358950596
157,2,0,6,2,1,1,848.1764705882352,4070,4833,1.15957001420731,-0.22540897547219965,0.02127204586455709
158,2,0,6,3,1,1,848.1764705882352,3725,4401,1.5331259568660935,-0.05213933962637244,-0.6958608244079976
159,2,0,6,4,1,2,848.1764705882352,3352,3915,1.7107936743146244,-0.4375255403510773,-0.5121017672610266
160,2,0,6,5,1,1,848.1764705882352,3771,4586,1.419238216632086,-0.17462403668646828,-0.6433039901390374
161,2,0,6,6,0,1,1729.0,3237,4966,1.2552372466795958,0.18088487476530904,-0.4422463228366424
162,2,0,6,0,0,1,848.1764705882352,2993,4460,1.077569529231065,0.8500873986432544,-0.3196512133042571
163,2,0,6,1,1,1,848.1764705882352,4157,5020,0.7632343368221254,-0.9663112576245086,1.6743722368311318
164,2,0,6,2,1,1,848.1764705882352,4164,4891,0.5946796066039545,-0.8766865597815545,1.1671291697777255
165,2,0,6,3,1,1,848.1764705882352,4411,5180,0.7176803340683219,-1.1306184236860402,-0.258543521332453
166,2,0,6,4,1,2,848.1764705882352,3222,3767,0.7267878545996838,0.4228715589412858,0.2837468111740563
167,2,0,6,5,1,1,848.1764705882352,3981,4844,0.84068106153269,0.7634454107445128,-0.608495811167757
168,2,0,6,6,0,1,1807.0,3312,5119,1.100349263957466,0.2944142720169365,-0.9406994457053813
169,2,0,6,0,0,2,1639.0,3105,4744,1.1140160114535065,0.2675268626640499,-1.18552400309207
170,2,0,6,1,1,2,848.1764705882352,3311,4010,0.7632343368221254,0.8381350489389174,-0.43345637865197534
171,3,0,6,2,1,2,848.1764705882352,4061,4835,1.0137895520165416,1.0114118547605722,-0.21476256733746438
172,3,0,6,3,1,1,848.1764705882352,3846,4507,1.3007912494333993,0.5602984856257588,-0.19736550980717196
173,3,0,6,4,1,2,848.1764705882352,4044,4790,1.2734577544413175,0.5304211963528312,0.7384752356905888
174,3,0,6,5,1,1,848.1764705882352,4022,4991,1.2506834864139151,-0.4016756612138955,0.5024968781313492
175,3,0,6,6,0,1,1782.0,3420,5202,1.0912362767271053,-1.0469734856831676,0.3273449343300041
176,3,0,6,0,0,1,1920.0,3385,5305,1.009235791750861,-0.8318742108600766,-1.2905350050819127
177,3,0,6,1,1,2,848.1764705882352,3854,4708,1.0229025392469013,0.20777228411819482,-1.1069348701258006
178,3,0,6,2,1,1,848.1764705882352,3916,4648,1.360017466382242,0.03450264827236841,-0.5908596671556414
179,3,0,6,3,1,1,848.1764705882352,4377,5225,1.2734577544413175,-0.9424065582158359,1.0621842681681517
180,3,0,6,4,1,1,848.1764705882352,4488,5515,1.100349263957466,-1.3994925172149035,-0.013831475231328357
181,3,0,7,5,1,1,848.1764705882352,4116,5362,1.2415704991835552,-1.6713564906638083,-1.1769731453892258
182,3,0,7,6,0,1,2204.0,2915,5119,1.328124744425481,-1.3248100489963266,-1.0018212015878807
183,3,0,7,0,0,2,1047.7816850406375,2367,4649,1.2096832439257927,0.3810490899398497,0.5985955799134749
184,3,0,7,1,0,2,1047.7816850406375,2978,6043,1.2643502339099557,0.06139005762525419,-1.4741267016916078
185,3,0,7,2,1,1,848.1764705882352,3634,4665,1.3736842138782825,-0.2791837941779728,-0.8443616574414328
186,3,0,7,3,1,1,848.1764705882352,3845,4629,1.227903751687514,0.8172202294502859,-0.5121017672610266
187,3,0,7,4,1,1,848.1764705882352,3838,4592,1.3919047216400042,0.15698734533246345,-0.38106831131136093
188,3,0,7,5,1,2,848.1764705882352,3348,4040,1.16868300143767,0.9217871569176173,0.5461512569300785
189,3,0,7,6,0,1,1988.0,3348,5336,1.3007912494333993,-0.14474674741354074,-0.258543521332453
190,3,0,7,0,0,1,1743.0,3138,4881,1.3782379741439637,-0.3658257820767136,-0.03972313482168312
191,3,0,7,1,1,1,848.1764705882352,3363,4086,1.4602384591202082,0.04644782800087699,1.350719459996351
192,3,0,7,2,1,1,848.1764705882352,3596,4258,1.6333524163030586,-0.503245538785359,0.19631147838033836
193,3,0,7,3,1,1,848.1764705882352,3594,4342,1.3736842138782825,0.016577708703777096,-0.5648414323690273
194,3,0,7,4,1,1,848.1764705882352,4196,5084,1.0137895520165416,-1.0977584244688994,0.7646763013162438
195,3,0,7,5,1,1,848.1764705882352,4220,5538,0.9181223195442553,-0.2732112043137177,-0.04869590984539102
196,3,0,7,6,0,1,1047.7816850406375,3505,5923,1.0456822739733025,-0.3180235532351956,0.3100603880852751
197,3,0,7,0,0,1,2006.0,3296,5302,1.2233499914218333,-0.18059662655072256,0.8260793354126524
198,3,0,7,1,1,1,848.1764705882352,3617,4458,1.3736842138782825,0.15698734533246345,0.41500528969484934
199,3,0,7,2,1,1,848.1764705882352,3789,4541,1.5376851838307728,0.15101475546820917,-0.7832961572017155
200,3,0,7,3,1,1,848.1764705882352,3688,4332,1.4921257143779714,0.5573086057057178,-1.019330770403737
201,3,0,7,4,1,2,848.1764705882352,3152,3784,1.747240156537066,0.4437863784299181,0.5024406224885672
202,3,0,7,5,1,1,848.1764705882352,2825,3387,1.9294616342512783,-0.35088355245233643,-0.7481363804630481
203,3,0,7,6,0,1,848.1764705882352,2298,3285,1.9340208612159573,-0.9274714985672858,-0.7745624686598304
204,3,0,7,0,0,1,848.1764705882352,2556,3606,1.8292406415133111,-0.5630001173312134,-0.2408370577668604
205,3,0,7,1,1,1,848.1764705882352,3272,3840,1.3554582394175627,0.9158073970775353,-1.3429230724225272
206,3,0,7,2,1,1,848.1764705882352,3840,4590,1.510351688838691,-0.634699875605577,0.1963677340231203
207,3,0,7,3,1,1,848.1764705882352,3901,4656,1.5285721966004129,-1.6235542618222898,-0.039835646107246964
208,3,0,7,4,1,1,848.1764705882352,3784,4390,1.551351931326814,-0.32997590293953183,-0.109930177013454
209,3,0,7,5,1,1,848.1764705882352,3176,3846,1.8747946442671146,-0.6227475259012407,-0.17098161334247614
210,3,0,7,6,0,1,1559.0,2916,4475,1.688019406287222,-1.172448062663304,-0.24975357714778637
211,3,0,7,0,0,1,1524.0,2778,4302,1.6971269268185838,-1.0648984252517586,-0.30212758057770533
212,3,0,8,1,1,1,848.1764705882352,3537,4266,1.510351688838691,-0.5630001173312134,-0.4159890015682055
213,3,0,8,2,1,1,848.1764705882352,4044,4845,1.574126199354216,-0.9902087870573539,0.2750131226321716
214,3,0,8,3,1,2,848.1764705882352,3107,3574,1.2916837289020373,0.20179969425394054,-0.7132156902062036
215,3,0,8,4,1,2,848.1764705882352,3777,4576,1.1732367617033506,0.9187972769975763,0.15265709958160906
216,3,0,8,5,1,1,848.1764705882352,3843,4866,1.177790521969032,0.010597948863695163,-0.022494844219736066
217,3,0,8,6,0,2,1521.0,2773,4294,1.2096832439257927,0.9008723374289858,0.590044722210631
218,3,0,8,0,0,1,848.1764705882352,2487,3785,1.350904479151882,0.8859372777804354,0.21365228026784927
219,3,0,8,1,1,1,848.1764705882352,3480,4326,1.4739052066162495,-0.2672386144494634,0.08268914387166133
220,3,0,8,2,1,1,848.1764705882352,3695,4602,1.5285721966004129,-0.42258331072670013,-0.49469064582003835
221,3,0,8,3,1,1,848.1764705882352,3896,4780,1.4830181938466094,-1.4711922754892672,0.1963677340231203
222,3,0,8,4,1,1,848.1764705882352,3980,4792,1.2142370041914734,-1.4741821554093082,-0.3023666670595281
223,3,0,8,5,1,1,848.1764705882352,3854,4905,1.1641237744729906,-1.5369194438993765,-0.8533203685544452
224,3,0,8,6,0,2,1504.0,2646,4150,1.0411230470086232,0.7186330618230357,0.35382727816956827
225,3,0,8,0,0,2,848.1764705882352,2482,3820,0.9910152839891391,1.3489958266437583,0.511047735834193
226,3,0,8,1,1,1,848.1764705882352,3563,4338,0.9317890670402964,0.5931584848428997,0.3186675014309009
227,3,0,8,2,1,1,848.1764705882352,4004,4725,1.1231235319848685,-0.3658257820767136,0.7036670567193084
228,3,0,8,3,1,1,848.1764705882352,4026,4694,1.2461242594492359,-0.3867334315895183,-0.5995230361440491
229,3,0,8,4,1,1,848.1764705882352,3166,3805,1.1823497489337111,0.18088487476530904,0.6597735914387559
230,3,0,8,5,1,2,848.1764705882352,3356,4153,1.0365692867429426,0.6708380029573453,-0.6608276228655895
231,3,0,8,6,0,1,1914.0,3277,5191,1.1049030242231466,0.32130168136982223,-1.1508283354063529
232,3,0,8,0,0,1,848.1764705882352,2624,3873,1.177790521969032,1.0084219748405312,0.878411147110485
233,3,0,8,1,1,1,848.1764705882352,3925,4758,1.0730157689653843,-1.142570773390377,1.2721443909407772
234,3,0,8,2,1,1,848.1764705882352,4614,5895,0.7951215920798878,-1.247130530881881,-0.5559811686308833
235,3,0,8,3,1,1,848.1764705882352,4181,5130,0.9727893095284187,-0.17462403668646828,0.939645414278548
236,3,0,8,4,1,2,848.1764705882352,3107,3542,1.0320155264772612,1.0203743245448675,0.34509358962768316
237,3,0,8,5,1,1,848.1764705882352,3893,4661,1.1185697717191871,0.9456846863504629,-1.4392017922615548
238,3,0,8,6,0,2,848.1764705882352,889,1115,1.009235791750861,1.5820200410354397,2.6626010496695067
239,3,0,8,0,0,1,848.1764705882352,2919,4334,1.1571591999490083,-0.48461794158567945,1.6646540745405642
240,3,0,8,1,1,1,848.1764705882352,3905,4634,0.7723473240524853,-0.5361127079783268,-0.3722783671266943
241,3,0,8,2,1,1,848.1764705882352,4429,5204,0.7860140715485264,-0.5809250568998047,-0.8619415458107664
242,3,0,8,3,1,1,848.1764705882352,4370,5058,0.8816813040208121,-0.22540897547219965,-1.4480508048711425
243,3,0,9,4,1,1,848.1764705882352,4332,5115,0.8725683167904523,0.07035252740955024,-0.6258366130552675
244,3,0,9,5,1,2,848.1764705882352,3852,4727,0.808788339575929,0.7007081222544451,-0.6520939343237044
245,3,0,9,6,0,1,1935.0,2549,4484,0.9500150415010161,0.6260256540358682,-0.013648644392287494
246,3,0,9,0,0,1,1047.7816850406375,2419,4940,1.16868300143767,0.8082577596659907,0.28369055553127476
247,3,0,9,1,0,2,848.1764705882352,2115,3351,0.9727893095284187,1.1548113713092996,0.3712946552533381
248,3,0,9,2,1,3,848.1764705882352,2506,2710,0.2438979319725734,1.8470008376900053,2.217140742301287
249,3,0,9,3,1,3,848.1764705882352,1878,1996,0.5673461116118728,2.063003529467353,-1.2555510272269388
